id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,0,0.00159213
2,csr,v1,1,0,0,0.00148837
3,csr,v1,1,0,0,0.00136431
4,csr,v1,1,0,0,0.00132087
5,csr,v1,1,0,0,0.00131045
6,csr,v1,1,0,0,0.00130758
7,csr,v1,1,0,0,0.0013014
8,csr,v1,1,0,0,0.00129949
9,csr,v1,1,0,0,0.00129205
10,csr,v1,1,0,0,0.00129439
11,csr,v1,1,0,0,0.00129714
12,csr,v1,1,0,0,0.00129652
13,csr,v1,1,0,0,0.00129957
14,csr,v1,1,0,0,0.00129773
15,csr,v1,1,0,0,0.00129552
16,csr,v1,1,0,0,0.00128878
17,csr,v1,1,0,0,0.00128797
18,csr,v1,1,0,0,0.00129176
19,csr,v1,1,0,0,0.00128698
20,csr,v1,1,0,0,0.00128787
21,csr,v1,1,0,0,0.00129005
22,csr,v1,1,0,0,0.00129458
23,csr,v1,1,0,0,0.00128631
24,csr,v1,1,0,0,0.00128946
25,csr,v1,1,0,0,0.00128939
26,csr,v1,1,0,0,0.00128455
27,csr,v1,1,0,0,0.00128405
28,csr,v1,1,0,0,0.00128375
29,csr,v1,1,0,0,0.00128805
30,csr,v1,1,0,0,0.00128868
31,csr,v1,1,0,0,0.00129706
32,csr,v1,1,0,0,0.00129209
33,csr,v1,1,0,0,0.00129795
34,csr,v1,1,0,0,0.00129242
35,csr,v1,1,0,0,0.00129478
36,csr,v1,1,0,0,0.00128496
37,csr,v1,1,0,0,0.00128603
38,csr,v1,1,0,0,0.00129124
39,csr,v1,1,0,0,0.00129457
40,csr,v1,1,0,0,0.00129427
41,csr,v1,1,0,0,0.00128743
42,csr,v1,1,0,0,0.00129581
43,csr,v1,1,0,0,0.00128651
44,csr,v1,1,0,0,0.00129331
45,csr,v1,1,0,0,0.00128719
46,csr,v1,1,0,0,0.00129954
47,csr,v1,1,0,0,0.00129146
48,csr,v1,1,0,0,0.0012866
49,csr,v1,1,0,0,0.00128851
50,csr,v1,1,0,0,0.00128652
51,hll,v1,1,1024,0,0.0017533
52,hll,v1,1,1024,0,0.0016881
53,hll,v1,1,1024,0,0.00164433
54,hll,v1,1,1024,0,0.00159172
55,hll,v1,1,1024,0,0.00158363
56,hll,v1,1,1024,0,0.00158919
57,hll,v1,1,1024,0,0.00159101
58,hll,v1,1,1024,0,0.00158543
59,hll,v1,1,1024,0,0.00158617
60,hll,v1,1,1024,0,0.00158778
61,hll,v1,1,1024,0,0.001578
62,hll,v1,1,1024,0,0.00157572
63,hll,v1,1,1024,0,0.00157165
64,hll,v1,1,1024,0,0.00157494
65,hll,v1,1,1024,0,0.00158274
66,hll,v1,1,1024,0,0.00156979
67,hll,v1,1,1024,0,0.00157353
68,hll,v1,1,1024,0,0.00156123
69,hll,v1,1,1024,0,0.00157438
70,hll,v1,1,1024,0,0.00156963
71,hll,v1,1,1024,0,0.00156722
72,hll,v1,1,1024,0,0.00156732
73,hll,v1,1,1024,0,0.00155477
74,hll,v1,1,1024,0,0.00155847
75,hll,v1,1,1024,0,0.0015717
76,hll,v1,1,1024,0,0.00156698
77,hll,v1,1,1024,0,0.00156174
78,hll,v1,1,1024,0,0.00157535
79,hll,v1,1,1024,0,0.0015758
80,hll,v1,1,1024,0,0.00157131
81,hll,v1,1,1024,0,0.00157309
82,hll,v1,1,1024,0,0.0015736
83,hll,v1,1,1024,0,0.00157208
84,hll,v1,1,1024,0,0.00156686
85,hll,v1,1,1024,0,0.00157868
86,hll,v1,1,1024,0,0.00158883
87,hll,v1,1,1024,0,0.00158605
88,hll,v1,1,1024,0,0.00157
89,hll,v1,1,1024,0,0.00157954
90,hll,v1,1,1024,0,0.00158335
91,hll,v1,1,1024,0,0.00157658
92,hll,v1,1,1024,0,0.00158024
93,hll,v1,1,1024,0,0.00158754
94,hll,v1,1,1024,0,0.00158579
95,hll,v1,1,1024,0,0.00158487
96,hll,v1,1,1024,0,0.00158085
97,hll,v1,1,1024,0,0.00158803
98,hll,v1,1,1024,0,0.00157739
99,hll,v1,1,1024,0,0.00158071
100,hll,v1,1,1024,0,0.00157186
