id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,0,8.7232e-05
2,csr,v1,1,0,0,8.4672e-05
3,csr,v1,1,0,0,8.5632e-05
4,csr,v1,1,0,0,8.6016e-05
5,csr,v1,1,0,0,8.4384e-05
6,csr,v1,1,0,0,8.5152e-05
7,csr,v1,1,0,0,8.4192e-05
8,csr,v1,1,0,0,8.3968e-05
9,csr,v1,1,0,0,8.5184e-05
10,csr,v1,1,0,0,0.000102528
11,csr,v1,1,0,0,8.5952e-05
12,csr,v1,1,0,0,8.5376e-05
13,csr,v1,1,0,0,8.5824e-05
14,csr,v1,1,0,0,8.4416e-05
15,csr,v1,1,0,0,8.4128e-05
16,csr,v1,1,0,0,8.5312e-05
17,csr,v1,1,0,0,8.4672e-05
18,csr,v1,1,0,0,8.5984e-05
19,csr,v1,1,0,0,8.6272e-05
20,csr,v1,1,0,0,8.3968e-05
21,csr,v1,1,0,0,8.4608e-05
22,csr,v1,1,0,0,8.5536e-05
23,csr,v1,1,0,0,8.5504e-05
24,csr,v1,1,0,0,9.6096e-05
25,csr,v1,1,0,0,8.5888e-05
26,csr,v1,1,0,0,8.4672e-05
27,csr,v1,1,0,0,8.3968e-05
28,csr,v1,1,0,0,9.5968e-05
29,csr,v1,1,0,0,8.4544e-05
30,csr,v1,1,0,0,8.5056e-05
31,csr,v1,1,0,0,8.5056e-05
32,csr,v1,1,0,0,9.0624e-05
33,csr,v1,1,0,0,8.5248e-05
34,csr,v1,1,0,0,8.592e-05
35,csr,v1,1,0,0,8.4288e-05
36,csr,v1,1,0,0,8.4768e-05
37,csr,v1,1,0,0,8.4384e-05
38,csr,v1,1,0,0,8.4224e-05
39,csr,v1,1,0,0,8.5312e-05
40,csr,v1,1,0,0,8.4448e-05
41,csr,v1,1,0,0,8.448e-05
42,csr,v1,1,0,0,8.3968e-05
43,csr,v1,1,0,0,8.4128e-05
44,csr,v1,1,0,0,8.4352e-05
45,csr,v1,1,0,0,8.4256e-05
46,csr,v1,1,0,0,8.6176e-05
47,csr,v1,1,0,0,8.3968e-05
48,csr,v1,1,0,0,8.5696e-05
49,csr,v1,1,0,0,8.5952e-05
50,csr,v1,1,0,0,8.448e-05
51,csr,v2,1,0,0,7.3728e-05
52,csr,v2,1,0,0,7.3472e-05
53,csr,v2,1,0,0,7.3728e-05
54,csr,v2,1,0,0,7.5392e-05
55,csr,v2,1,0,0,7.4112e-05
56,csr,v2,1,0,0,7.5264e-05
57,csr,v2,1,0,0,7.328e-05
58,csr,v2,1,0,0,7.3824e-05
59,csr,v2,1,0,0,7.344e-05
60,csr,v2,1,0,0,7.248e-05
61,csr,v2,1,0,0,7.1744e-05
62,csr,v2,1,0,0,7.3728e-05
63,csr,v2,1,0,0,7.376e-05
64,csr,v2,1,0,0,7.3504e-05
65,csr,v2,1,0,0,7.3728e-05
66,csr,v2,1,0,0,7.344e-05
67,csr,v2,1,0,0,7.5616e-05
68,csr,v2,1,0,0,7.2672e-05
69,csr,v2,1,0,0,7.4752e-05
70,csr,v2,1,0,0,7.568e-05
71,csr,v2,1,0,0,7.4208e-05
72,csr,v2,1,0,0,8.3552e-05
73,csr,v2,1,0,0,7.5552e-05
74,csr,v2,1,0,0,7.5616e-05
75,csr,v2,1,0,0,7.3536e-05
76,csr,v2,1,0,0,7.5104e-05
77,csr,v2,1,0,0,7.3888e-05
78,csr,v2,1,0,0,7.504e-05
79,csr,v2,1,0,0,7.4144e-05
80,csr,v2,1,0,0,8.4384e-05
81,csr,v2,1,0,0,7.3888e-05
82,csr,v2,1,0,0,7.3216e-05
83,csr,v2,1,0,0,7.392e-05
84,csr,v2,1,0,0,7.4656e-05
85,csr,v2,1,0,0,7.456e-05
86,csr,v2,1,0,0,7.3696e-05
