id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,0,0.00221123
2,csr,v1,1,0,0,0.00220867
3,csr,v1,1,0,0,0.00221645
4,csr,v1,1,0,0,0.00221411
5,csr,v1,1,0,0,0.00221222
6,csr,v1,1,0,0,0.00220906
7,csr,v1,1,0,0,0.0022111
8,csr,v1,1,0,0,0.00221392
9,csr,v1,1,0,0,0.0022113
10,csr,v1,1,0,0,0.002208
11,csr,v1,1,0,0,0.00221872
12,csr,v1,1,0,0,0.00221376
13,csr,v1,1,0,0,0.00221798
14,csr,v1,1,0,0,0.00221651
15,csr,v1,1,0,0,0.00221648
16,csr,v1,1,0,0,0.00220851
17,csr,v1,1,0,0,0.00221869
18,csr,v1,1,0,0,0.00220998
19,csr,v1,1,0,0,0.00221139
20,csr,v1,1,0,0,0.0022143
21,csr,v1,1,0,0,0.00221622
22,csr,v1,1,0,0,0.0022177
23,csr,v1,1,0,0,0.00220902
24,csr,v1,1,0,0,0.00221075
25,csr,v1,1,0,0,0.00220778
26,csr,v1,1,0,0,0.00221133
27,csr,v1,1,0,0,0.00221312
28,csr,v1,1,0,0,0.00221258
29,csr,v1,1,0,0,0.0022143
30,csr,v1,1,0,0,0.00221322
31,csr,v1,1,0,0,0.00221763
32,csr,v1,1,0,0,0.0022159
33,csr,v1,1,0,0,0.00221024
34,csr,v1,1,0,0,0.00221066
35,csr,v1,1,0,0,0.00221485
36,csr,v1,1,0,0,0.00220912
37,csr,v1,1,0,0,0.00221267
38,csr,v1,1,0,0,0.00221254
39,csr,v1,1,0,0,0.00221293
40,csr,v1,1,0,0,0.00221626
41,csr,v1,1,0,0,0.00221584
42,csr,v1,1,0,0,0.00222026
43,csr,v1,1,0,0,0.00221766
44,csr,v1,1,0,0,0.00221786
45,csr,v1,1,0,0,0.00221747
46,csr,v1,1,0,0,0.0022129
47,csr,v1,1,0,0,0.00220995
48,csr,v1,1,0,0,0.00221075
49,csr,v1,1,0,0,0.0022136
50,csr,v1,1,0,0,0.00220925
51,csr,v2,1,0,0,0.00231773
52,csr,v2,1,0,0,0.0023176
53,csr,v2,1,0,0,0.00231773
54,csr,v2,1,0,0,0.00232451
55,csr,v2,1,0,0,0.00231798
