id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,0,0.00192134
2,csr,v1,1,0,0,0.00192074
3,csr,v1,1,0,0,0.00191654
4,csr,v1,1,0,0,0.00191715
5,csr,v1,1,0,0,0.00191782
6,csr,v1,1,0,0,0.00192298
7,csr,v1,1,0,0,0.00192762
8,csr,v1,1,0,0,0.00191133
9,csr,v1,1,0,0,0.00191994
10,csr,v1,1,0,0,0.00192317
11,csr,v1,1,0,0,0.00191648
12,csr,v1,1,0,0,0.00191507
13,csr,v1,1,0,0,0.00192125
14,csr,v1,1,0,0,0.00191574
15,csr,v1,1,0,0,0.00192214
16,csr,v1,1,0,0,0.0019217
17,csr,v1,1,0,0,0.00192672
18,csr,v1,1,0,0,0.00193267
19,csr,v1,1,0,0,0.00192278
20,csr,v1,1,0,0,0.00191802
21,csr,v1,1,0,0,0.0019185
22,csr,v1,1,0,0,0.00192282
23,csr,v1,1,0,0,0.00192461
24,csr,v1,1,0,0,0.00192061
25,csr,v1,1,0,0,0.00191994
26,csr,v1,1,0,0,0.00191402
27,csr,v1,1,0,0,0.00192122
28,csr,v1,1,0,0,0.00193059
29,csr,v1,1,0,0,0.0019225
30,csr,v1,1,0,0,0.00191782
31,csr,v1,1,0,0,0.0019239
32,csr,v1,1,0,0,0.00192259
33,csr,v1,1,0,0,0.00191971
34,csr,v1,1,0,0,0.00191869
35,csr,v1,1,0,0,0.00191965
36,csr,v1,1,0,0,0.00192266
37,csr,v1,1,0,0,0.00192275
38,csr,v1,1,0,0,0.00192586
39,csr,v1,1,0,0,0.00192624
40,csr,v1,1,0,0,0.00191366
41,csr,v1,1,0,0,0.0019185
42,csr,v1,1,0,0,0.00192522
43,csr,v1,1,0,0,0.00191965
44,csr,v1,1,0,0,0.00192016
45,csr,v1,1,0,0,0.0019272
46,csr,v1,1,0,0,0.00191392
47,csr,v1,1,0,0,0.0019192
48,csr,v1,1,0,0,0.00191802
49,csr,v1,1,0,0,0.00191997
50,csr,v1,1,0,0,0.0019215
51,csr,v2,1,0,0,0.00101085
52,csr,v2,1,0,0,0.00101238
53,csr,v2,1,0,0,0.0010113
54,csr,v2,1,0,0,0.00101123
55,csr,v2,1,0,0,0.0010103
56,csr,v2,1,0,0,0.00101123
57,csr,v2,1,0,0,0.00101043
58,csr,v2,1,0,0,0.00101162
59,csr,v2,1,0,0,0.00101366
60,csr,v2,1,0,0,0.0010119
61,csr,v2,1,0,0,0.00101152
62,csr,v2,1,0,0,0.00101072
63,csr,v2,1,0,0,0.00101274
64,csr,v2,1,0,0,0.00101056
65,csr,v2,1,0,0,0.00101066
66,csr,v2,1,0,0,0.001012
67,csr,v2,1,0,0,0.00101088
68,csr,v2,1,0,0,0.00101402
69,csr,v2,1,0,0,0.00100982
70,csr,v2,1,0,0,0.00101059
71,csr,v2,1,0,0,0.00100938
72,csr,v2,1,0,0,0.00101203
73,csr,v2,1,0,0,0.00101232
74,csr,v2,1,0,0,0.00101098
75,csr,v2,1,0,0,0.00101459
76,csr,v2,1,0,0,0.00100912
77,csr,v2,1,0,0,0.00101773
78,csr,v2,1,0,0,0.00101168
79,csr,v2,1,0,0,0.00101226
80,csr,v2,1,0,0,0.00100963
81,csr,v2,1,0,0,0.00101114
82,csr,v2,1,0,0,0.00100925
83,csr,v2,1,0,0,0.00101037
84,csr,v2,1,0,0,0.00100822
85,csr,v2,1,0,0,0.00101098
86,csr,v2,1,0,0,0.00101139
87,csr,v2,1,0,0,0.00101021
88,csr,v2,1,0,0,0.00101046
89,csr,v2,1,0,0,0.00101197
90,csr,v2,1,0,0,0.00101002
91,csr,v2,1,0,0,0.0010127
92,csr,v2,1,0,0,0.00101136
93,csr,v2,1,0,0,0.00101229
94,csr,v2,1,0,0,0.00101226
95,csr,v2,1,0,0,0.0010103
96,csr,v2,1,0,0,0.0010104
97,csr,v2,1,0,0,0.001012
98,csr,v2,1,0,0,0.00100922
