id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,1,0.0010984
2,csr,v1,1,0,1,0.00107544
3,csr,v1,1,0,1,0.00104436
4,csr,v1,1,0,1,0.00103327
5,csr,v1,1,0,1,0.00106093
6,csr,v1,1,0,1,0.00102703
7,csr,v1,1,0,1,0.00102804
8,csr,v1,1,0,1,0.00102616
9,csr,v1,1,0,1,0.00102312
10,csr,v1,1,0,1,0.00102063
11,csr,v1,1,0,1,0.00102914
12,csr,v1,1,0,1,0.00105288
13,csr,v1,1,0,1,0.00103027
14,csr,v1,1,0,1,0.00102328
15,csr,v1,1,0,1,0.0010656
16,csr,v1,1,0,1,0.00102412
17,csr,v1,1,0,1,0.00102717
18,csr,v1,1,0,1,0.00106742
19,csr,v1,1,0,1,0.00104158
20,csr,v1,1,0,1,0.00102713
21,csr,v1,1,0,1,0.00108625
22,csr,v1,1,0,1,0.00104877
23,csr,v1,1,0,1,0.00103409
24,csr,v1,1,0,1,0.00102712
25,csr,v1,1,0,1,0.00104828
26,csr,v1,1,0,1,0.00102542
27,csr,v1,1,0,1,0.00103752
28,csr,v1,1,0,1,0.00102791
29,csr,v1,1,0,1,0.000985259
30,csr,v1,1,0,1,0.000974278
31,csr,v1,1,0,1,0.00100227
32,csr,v1,1,0,1,0.00100997
33,csr,v1,1,0,1,0.0010384
34,csr,v1,1,0,1,0.00105146
35,csr,v1,1,0,1,0.000998587
36,csr,v1,1,0,1,0.00102692
37,csr,v1,1,0,1,0.00100314
38,csr,v1,1,0,1,0.00103027
39,csr,v1,1,0,1,0.000998082
40,csr,v1,1,0,1,0.000984072
41,csr,v1,1,0,1,0.0010296
42,csr,v1,1,0,1,0.00102541
43,csr,v1,1,0,1,0.000977687
44,csr,v1,1,0,1,0.00101934
45,csr,v1,1,0,1,0.00100486
46,csr,v1,1,0,1,0.00102584
47,csr,v1,1,0,1,0.00103566
48,csr,v1,1,0,1,0.00105379
49,csr,v1,1,0,1,0.00100366
50,csr,v1,1,0,1,0.000993962
51,csr,v1,1,0,2,0.00129804
52,csr,v1,1,0,2,0.00104617
53,csr,v1,1,0,2,0.00066197
54,csr,v1,1,0,2,0.000651449
55,csr,v1,1,0,2,0.00065016
56,csr,v1,1,0,2,0.000654885
57,csr,v1,1,0,2,0.000685021
58,csr,v1,1,0,2,0.00066628
59,csr,v1,1,0,2,0.00064993
60,csr,v1,1,0,2,0.000650715
61,csr,v1,1,0,2,0.000650011
62,csr,v1,1,0,2,0.000660178
63,csr,v1,1,0,2,0.000645886
64,csr,v1,1,0,2,0.000641151
65,csr,v1,1,0,2,0.000645756
66,csr,v1,1,0,2,0.00064793
67,csr,v1,1,0,2,0.000648809
68,csr,v1,1,0,2,0.00064943
69,csr,v1,1,0,2,0.00065273
70,csr,v1,1,0,2,0.000641406
71,csr,v1,1,0,2,0.00064188
72,csr,v1,1,0,2,0.000641169
73,csr,v1,1,0,2,0.000645188
74,csr,v1,1,0,2,0.000648329
75,csr,v1,1,0,2,0.000651372
76,csr,v1,1,0,2,0.000649214
77,csr,v1,1,0,2,0.000643454
78,csr,v1,1,0,2,0.000642397
79,csr,v1,1,0,2,0.000646005
80,csr,v1,1,0,2,0.000650267
81,csr,v1,1,0,2,0.000677133
82,csr,v1,1,0,2,0.000682036
83,csr,v1,1,0,2,0.00067236
84,csr,v1,1,0,2,0.000673114
85,csr,v1,1,0,2,0.000682798
86,csr,v1,1,0,2,0.000675796
87,csr,v1,1,0,2,0.000653622
88,csr,v1,1,0,2,0.000644373
89,csr,v1,1,0,2,0.000642419
90,csr,v1,1,0,2,0.000651893
91,csr,v1,1,0,2,0.00067089
92,csr,v1,1,0,2,0.000674926
93,csr,v1,1,0,2,0.000682617
94,csr,v1,1,0,2,0.000684573
95,csr,v1,1,0,2,0.000642814
96,csr,v1,1,0,2,0.000645578
97,csr,v1,1,0,2,0.000645841
98,csr,v1,1,0,2,0.00064642
99,csr,v1,1,0,2,0.000640027
100,csr,v1,1,0,2,0.000644853
101,csr,v1,1,0,3,0.000720682
102,csr,v1,1,0,3,0.000533594
103,csr,v1,1,0,3,0.000515701
104,csr,v1,1,0,3,0.000511453
105,csr,v1,1,0,3,0.000519048
106,csr,v1,1,0,3,0.000515537
107,csr,v1,1,0,3,0.000511379
108,csr,v1,1,0,3,0.000514829
109,csr,v1,1,0,3,0.000516489
110,csr,v1,1,0,3,0.000523933
111,csr,v1,1,0,3,0.000518963
112,csr,v1,1,0,3,0.000514881
113,csr,v1,1,0,3,0.000515493
114,csr,v1,1,0,3,0.000538547
115,csr,v1,1,0,3,0.000517316
116,csr,v1,1,0,3,0.00051124
117,csr,v1,1,0,3,0.000514471
118,csr,v1,1,0,3,0.000510795
119,csr,v1,1,0,3,0.000540584
120,csr,v1,1,0,3,0.000527976
121,csr,v1,1,0,3,0.000513035
122,csr,v1,1,0,3,0.000522363
123,csr,v1,1,0,3,0.000548302
124,csr,v1,1,0,3,0.000530226
125,csr,v1,1,0,3,0.000530676
126,csr,v1,1,0,3,0.000523529
127,csr,v1,1,0,3,0.000517078
128,csr,v1,1,0,3,0.000519373
129,csr,v1,1,0,3,0.000519215
130,csr,v1,1,0,3,0.000542555
131,csr,v1,1,0,3,0.000527791
132,csr,v1,1,0,3,0.000547895
133,csr,v1,1,0,3,0.000532698
134,csr,v1,1,0,3,0.000523376
135,csr,v1,1,0,3,0.000542824
136,csr,v1,1,0,3,0.000527993
137,csr,v1,1,0,3,0.000522169
138,csr,v1,1,0,3,0.000532797
139,csr,v1,1,0,3,0.000531808
140,csr,v1,1,0,3,0.000537041
141,csr,v1,1,0,3,0.000521
142,csr,v1,1,0,3,0.000525492
143,csr,v1,1,0,3,0.000548585
144,csr,v1,1,0,3,0.000535654
145,csr,v1,1,0,3,0.000534291
146,csr,v1,1,0,3,0.000524978
147,csr,v1,1,0,3,0.000526135
148,csr,v1,1,0,3,0.000537342
149,csr,v1,1,0,3,0.000542664
150,csr,v1,1,0,3,0.000541574
151,csr,v1,1,0,4,0.000639096
152,csr,v1,1,0,4,0.000485127
153,csr,v1,1,0,4,0.000475215
154,csr,v1,1,0,4,0.000473786
155,csr,v1,1,0,4,0.000480168
156,csr,v1,1,0,4,0.00192273
157,csr,v1,1,0,4,0.000514047
158,csr,v1,1,0,4,0.000472346
159,csr,v1,1,0,4,0.000471693
160,csr,v1,1,0,4,0.000476478
161,csr,v1,1,0,4,0.000490161
162,csr,v1,1,0,4,0.000476004
163,csr,v1,1,0,4,0.000469729
164,csr,v1,1,0,4,0.000478863
165,csr,v1,1,0,4,0.000486034
166,csr,v1,1,0,4,0.000468623
167,csr,v1,1,0,4,0.000470891
168,csr,v1,1,0,4,0.000481056
169,csr,v1,1,0,4,0.000469408
170,csr,v1,1,0,4,0.000471239
171,csr,v1,1,0,4,0.000476508
172,csr,v1,1,0,4,0.000476654
173,csr,v1,1,0,4,0.000471423
174,csr,v1,1,0,4,0.000469751
175,csr,v1,1,0,4,0.000478358
176,csr,v1,1,0,4,0.000474951
177,csr,v1,1,0,4,0.000472111
178,csr,v1,1,0,4,0.000471229
179,csr,v1,1,0,4,0.000476267
180,csr,v1,1,0,4,0.000476023
181,csr,v1,1,0,4,0.000471251
182,csr,v1,1,0,4,0.000478285
183,csr,v1,1,0,4,0.000485409
184,csr,v1,1,0,4,0.000473259
185,csr,v1,1,0,4,0.000472875
186,csr,v1,1,0,4,0.000477831
187,csr,v1,1,0,4,0.000476522
188,csr,v1,1,0,4,0.000471518
189,csr,v1,1,0,4,0.000473565
190,csr,v1,1,0,4,0.000487985
191,csr,v1,1,0,4,0.000483018
192,csr,v1,1,0,4,0.000473636
193,csr,v1,1,0,4,0.000475355
194,csr,v1,1,0,4,0.000471436
195,csr,v1,1,0,4,0.000463277
196,csr,v1,1,0,4,0.000459748
197,csr,v1,1,0,4,0.000468058
198,csr,v1,1,0,4,0.000467942
199,csr,v1,1,0,4,0.000459814
200,csr,v1,1,0,4,0.000460834
201,csr,v1,1,0,5,0.000640077
202,csr,v1,1,0,5,0.000450392
203,csr,v1,1,0,5,0.000444375
204,csr,v1,1,0,5,0.000440151
205,csr,v1,1,0,5,0.000441085
206,csr,v1,1,0,5,0.000439914
207,csr,v1,1,0,5,0.000432095
208,csr,v1,1,0,5,0.000435751
209,csr,v1,1,0,5,0.000437082
210,csr,v1,1,0,5,0.000433849
211,csr,v1,1,0,5,0.000433291
212,csr,v1,1,0,5,0.000441448
213,csr,v1,1,0,5,0.000432233
214,csr,v1,1,0,5,0.000435876
215,csr,v1,1,0,5,0.000435116
216,csr,v1,1,0,5,0.000436154
217,csr,v1,1,0,5,0.000433782
218,csr,v1,1,0,5,0.000437314
219,csr,v1,1,0,5,0.000441637
220,csr,v1,1,0,5,0.000435152
221,csr,v1,1,0,5,0.000440113
222,csr,v1,1,0,5,0.000435902
223,csr,v1,1,0,5,0.000433396
224,csr,v1,1,0,5,0.000434129
225,csr,v1,1,0,5,0.000438906
226,csr,v1,1,0,5,0.000436242
227,csr,v1,1,0,5,0.000435776
228,csr,v1,1,0,5,0.000440179
229,csr,v1,1,0,5,0.000437101
230,csr,v1,1,0,5,0.000433443
231,csr,v1,1,0,5,0.000440045
232,csr,v1,1,0,5,0.000442185
233,csr,v1,1,0,5,0.000436098
234,csr,v1,1,0,5,0.000440935
235,csr,v1,1,0,5,0.000438926
236,csr,v1,1,0,5,0.000436418
237,csr,v1,1,0,5,0.000436551
238,csr,v1,1,0,5,0.000440265
239,csr,v1,1,0,5,0.000436308
240,csr,v1,1,0,5,0.000435125
241,csr,v1,1,0,5,0.000445929
242,csr,v1,1,0,5,0.000434326
243,csr,v1,1,0,5,0.000433937
244,csr,v1,1,0,5,0.000442257
245,csr,v1,1,0,5,0.000437237
246,csr,v1,1,0,5,0.00043567
247,csr,v1,1,0,5,0.000438754
248,csr,v1,1,0,5,0.000440416
249,csr,v1,1,0,5,0.000436066
250,csr,v1,1,0,5,0.000439727
251,csr,v1,1,0,6,0.0005423
252,csr,v1,1,0,6,0.00039498
253,csr,v1,1,0,6,0.000384152
254,csr,v1,1,0,6,0.000389214
255,csr,v1,1,0,6,0.000383576
256,csr,v1,1,0,6,0.000384725
257,csr,v1,1,0,6,0.000389362
258,csr,v1,1,0,6,0.000383117
259,csr,v1,1,0,6,0.000384022
260,csr,v1,1,0,6,0.000389364
261,csr,v1,1,0,6,0.000384143
262,csr,v1,1,0,6,0.000389536
263,csr,v1,1,0,6,0.000388032
264,csr,v1,1,0,6,0.000382753
265,csr,v1,1,0,6,0.000388756
266,csr,v1,1,0,6,0.000382904
267,csr,v1,1,0,6,0.000382375
268,csr,v1,1,0,6,0.000386603
269,csr,v1,1,0,6,0.000437191
270,csr,v1,1,0,6,0.00042986
271,csr,v1,1,0,6,0.00043638
272,csr,v1,1,0,6,0.00038331
273,csr,v1,1,0,6,0.00038295
