id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,0,0.000462851
2,csr,v1,1,0,0,0.000443845
3,csr,v1,1,0,0,0.000444511
4,csr,v1,1,0,0,0.00043635
5,csr,v1,1,0,0,0.000439848
6,csr,v1,1,0,0,0.000434634
7,csr,v1,1,0,0,0.000439023
8,csr,v1,1,0,0,0.00043458
9,csr,v1,1,0,0,0.000439709
10,csr,v1,1,0,0,0.000434317
11,csr,v1,1,0,0,0.000434693
12,csr,v1,1,0,0,0.000438697
13,csr,v1,1,0,0,0.000434749
14,csr,v1,1,0,0,0.000439531
15,csr,v1,1,0,0,0.000434155
16,csr,v1,1,0,0,0.000441689
17,csr,v1,1,0,0,0.000434473
18,csr,v1,1,0,0,0.000438771
19,csr,v1,1,0,0,0.00043394
20,csr,v1,1,0,0,0.000438881
21,csr,v1,1,0,0,0.000434232
22,csr,v1,1,0,0,0.000438257
23,csr,v1,1,0,0,0.000434275
24,csr,v1,1,0,0,0.000434413
25,csr,v1,1,0,0,0.000438197
26,csr,v1,1,0,0,0.00043441
27,csr,v1,1,0,0,0.000438966
28,csr,v1,1,0,0,0.000434075
29,csr,v1,1,0,0,0.000438006
30,csr,v1,1,0,0,0.000433839
31,csr,v1,1,0,0,0.000438183
32,csr,v1,1,0,0,0.000434389
33,csr,v1,1,0,0,0.000438992
34,csr,v1,1,0,0,0.000434406
35,csr,v1,1,0,0,0.000434314
36,csr,v1,1,0,0,0.000438969
37,csr,v1,1,0,0,0.000434784
38,csr,v1,1,0,0,0.000438719
39,csr,v1,1,0,0,0.000434746
40,csr,v1,1,0,0,0.000439077
41,csr,v1,1,0,0,0.000433453
42,csr,v1,1,0,0,0.000438163
43,csr,v1,1,0,0,0.000426138
44,csr,v1,1,0,0,0.000430597
45,csr,v1,1,0,0,0.000426354
46,csr,v1,1,0,0,0.000425962
47,csr,v1,1,0,0,0.000430503
48,csr,v1,1,0,0,0.000426243
49,csr,v1,1,0,0,0.000430631
50,csr,v1,1,0,0,0.000426229
51,hll,v1,1,1024,0,0.000992457
52,hll,v1,1,1024,0,0.000998911
53,hll,v1,1,1024,0,0.000955578
54,hll,v1,1,1024,0,0.000913757
55,hll,v1,1,1024,0,0.000904962
56,hll,v1,1,1024,0,0.0009073
57,hll,v1,1,1024,0,0.000906618
58,hll,v1,1,1024,0,0.000917534
59,hll,v1,1,1024,0,0.000915184
60,hll,v1,1,1024,0,0.000909929
61,hll,v1,1,1024,0,0.000911572
62,hll,v1,1,1024,0,0.000906261
63,hll,v1,1,1024,0,0.000907982
64,hll,v1,1,1024,0,0.000912134
65,hll,v1,1,1024,0,0.00090712
66,hll,v1,1,1024,0,0.000909102
67,hll,v1,1,1024,0,0.000912317
68,hll,v1,1,1024,0,0.000907217
69,hll,v1,1,1024,0,0.000901551
70,hll,v1,1,1024,0,0.000908705
71,hll,v1,1,1024,0,0.000913196
72,hll,v1,1,1024,0,0.000908035
73,hll,v1,1,1024,0,0.000905454
74,hll,v1,1,1024,0,0.000903963
75,hll,v1,1,1024,0,0.000910325
76,hll,v1,1,1024,0,0.000908062
77,hll,v1,1,1024,0,0.000904769
78,hll,v1,1,1024,0,0.000909387
79,hll,v1,1,1024,0,0.000910029
80,hll,v1,1,1024,0,0.000907429
81,hll,v1,1,1024,0,0.000905002
82,hll,v1,1,1024,0,0.000906503
83,hll,v1,1,1024,0,0.000902009
84,hll,v1,1,1024,0,0.000899529
85,hll,v1,1,1024,0,0.000906592
86,hll,v1,1,1024,0,0.00090804
87,hll,v1,1,1024,0,0.000906682
88,hll,v1,1,1024,0,0.000907676
89,hll,v1,1,1024,0,0.000909994
90,hll,v1,1,1024,0,0.000918862
91,hll,v1,1,1024,0,0.000913421
92,hll,v1,1,1024,0,0.000914979
93,hll,v1,1,1024,0,0.000910479
94,hll,v1,1,1024,0,0.000913953
95,hll,v1,1,1024,0,0.000911433
96,hll,v1,1,1024,0,0.000911801
97,hll,v1,1,1024,0,0.000910528
98,hll,v1,1,1024,0,0.000906544
99,hll,v1,1,1024,0,0.000907295
100,hll,v1,1,1024,0,0.000910251
