id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,0,0.000101429
2,csr,v1,1,0,0,9.72359e-05
3,csr,v1,1,0,0,9.7261e-05
4,csr,v1,1,0,0,9.73169e-05
5,csr,v1,1,0,0,9.73488e-05
6,csr,v1,1,0,0,9.7296e-05
7,csr,v1,1,0,0,9.74881e-05
8,csr,v1,1,0,0,9.7055e-05
9,csr,v1,1,0,0,9.72808e-05
10,csr,v1,1,0,0,0.000105679
11,csr,v1,1,0,0,9.756e-05
12,csr,v1,1,0,0,9.7221e-05
13,csr,v1,1,0,0,9.75651e-05
14,csr,v1,1,0,0,9.78019e-05
15,csr,v1,1,0,0,9.7448e-05
16,csr,v1,1,0,0,9.7174e-05
17,csr,v1,1,0,0,9.70562e-05
18,csr,v1,1,0,0,9.72282e-05
19,csr,v1,1,0,0,0.000103194
20,csr,v1,1,0,0,9.73931e-05
21,csr,v1,1,0,0,9.76331e-05
22,csr,v1,1,0,0,9.73439e-05
23,csr,v1,1,0,0,9.7868e-05
24,csr,v1,1,0,0,9.75681e-05
25,csr,v1,1,0,0,9.70948e-05
26,csr,v1,1,0,0,9.79439e-05
27,csr,v1,1,0,0,9.74729e-05
28,csr,v1,1,0,0,0.000102936
29,csr,v1,1,0,0,9.74899e-05
30,csr,v1,1,0,0,9.71372e-05
31,csr,v1,1,0,0,9.75612e-05
32,csr,v1,1,0,0,9.7366e-05
33,csr,v1,1,0,0,9.7112e-05
34,csr,v1,1,0,0,9.70131e-05
35,csr,v1,1,0,0,9.73721e-05
36,csr,v1,1,0,0,9.72101e-05
37,csr,v1,1,0,0,0.000102368
38,csr,v1,1,0,0,9.7316e-05
39,csr,v1,1,0,0,9.70929e-05
40,csr,v1,1,0,0,9.7624e-05
41,csr,v1,1,0,0,9.74671e-05
42,csr,v1,1,0,0,9.75251e-05
43,csr,v1,1,0,0,9.7607e-05
44,csr,v1,1,0,0,9.6987e-05
45,csr,v1,1,0,0,9.74459e-05
46,csr,v1,1,0,0,9.7245e-05
47,csr,v1,1,0,0,0.000102194
48,csr,v1,1,0,0,9.78389e-05
49,csr,v1,1,0,0,9.73539e-05
50,csr,v1,1,0,0,9.756e-05
51,hll,v1,1,1024,0,0.000176651
52,hll,v1,1,1024,0,0.000173024
53,hll,v1,1,1024,0,0.000173509
54,hll,v1,1,1024,0,0.000173723
55,hll,v1,1,1024,0,0.000179388
56,hll,v1,1,1024,0,0.000174247
57,hll,v1,1,1024,0,0.000173128
58,hll,v1,1,1024,0,0.000174195
59,hll,v1,1,1024,0,0.00017371
60,hll,v1,1,1024,0,0.000173431
61,hll,v1,1,1024,0,0.000173804
62,hll,v1,1,1024,0,0.000174267
63,hll,v1,1,1024,0,0.000174401
64,hll,v1,1,1024,0,0.000192888
65,hll,v1,1,1024,0,0.000182419
66,hll,v1,1,1024,0,0.000186786
67,hll,v1,1,1024,0,0.000191032
68,hll,v1,1,1024,0,0.000173967
69,hll,v1,1,1024,0,0.000173993
70,hll,v1,1,1024,0,0.000173952
71,hll,v1,1,1024,0,0.000179254
72,hll,v1,1,1024,0,0.000173407
73,hll,v1,1,1024,0,0.000173851
74,hll,v1,1,1024,0,0.000173899
75,hll,v1,1,1024,0,0.000173793
76,hll,v1,1,1024,0,0.000178722
77,hll,v1,1,1024,0,0.000174065
78,hll,v1,1,1024,0,0.000174128
79,hll,v1,1,1024,0,0.000174062
80,hll,v1,1,1024,0,0.000174266
81,hll,v1,1,1024,0,0.000174189
82,hll,v1,1,1024,0,0.000177118
83,hll,v1,1,1024,0,0.000170793
84,hll,v1,1,1024,0,0.000170701
85,hll,v1,1,1024,0,0.000170783
86,hll,v1,1,1024,0,0.000171199
87,hll,v1,1,1024,0,0.000175449
88,hll,v1,1,1024,0,0.000170564
89,hll,v1,1,1024,0,0.000171143
90,hll,v1,1,1024,0,0.000170823
91,hll,v1,1,1024,0,0.000170991
92,hll,v1,1,1024,0,0.000171557
93,hll,v1,1,1024,0,0.000176586
94,hll,v1,1,1024,0,0.000171818
95,hll,v1,1,1024,0,0.000171567
96,hll,v1,1,1024,0,0.00017131
97,hll,v1,1,1024,0,0.000171068
98,hll,v1,1,1024,0,0.000176114
99,hll,v1,1,1024,0,0.000171106
100,hll,v1,1,1024,0,0.000172162
