id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,0,1.0248e-05
2,csr,v1,1,0,0,9.62988e-06
3,csr,v1,1,0,0,8.68482e-06
4,csr,v1,1,0,0,8.35001e-06
5,csr,v1,1,0,0,8.167e-06
6,csr,v1,1,0,0,8.18097e-06
7,csr,v1,1,0,0,8.22102e-06
8,csr,v1,1,0,0,8.16002e-06
9,csr,v1,1,0,0,8.09506e-06
10,csr,v1,1,0,0,8.09203e-06
11,csr,v1,1,0,0,8.06805e-06
12,csr,v1,1,0,0,8.1521e-06
13,csr,v1,1,0,0,8.14698e-06
14,csr,v1,1,0,0,1.87659e-05
15,csr,v1,1,0,0,7.59703e-06
16,csr,v1,1,0,0,7.61822e-06
17,csr,v1,1,0,0,7.59005e-06
18,csr,v1,1,0,0,7.66385e-06
19,csr,v1,1,0,0,7.64313e-06
20,csr,v1,1,0,0,7.58609e-06
21,csr,v1,1,0,0,7.58213e-06
22,csr,v1,1,0,0,7.65803e-06
23,csr,v1,1,0,0,7.66315e-06
24,csr,v1,1,0,0,7.5968e-06
25,csr,v1,1,0,0,7.59703e-06
26,csr,v1,1,0,0,7.57189e-06
27,csr,v1,1,0,0,7.62707e-06
28,csr,v1,1,0,0,7.67317e-06
29,csr,v1,1,0,0,7.58213e-06
30,csr,v1,1,0,0,7.567e-06
31,csr,v1,1,0,0,7.628e-06
32,csr,v1,1,0,0,7.63615e-06
33,csr,v1,1,0,0,7.6741e-06
34,csr,v1,1,0,0,7.60611e-06
35,csr,v1,1,0,0,7.58306e-06
36,csr,v1,1,0,0,7.63498e-06
37,csr,v1,1,0,0,7.65501e-06
38,csr,v1,1,0,0,7.58003e-06
39,csr,v1,1,0,0,7.58399e-06
40,csr,v1,1,0,0,7.62986e-06
41,csr,v1,1,0,0,7.67596e-06
42,csr,v1,1,0,0,7.63894e-06
43,csr,v1,1,0,0,7.59005e-06
44,csr,v1,1,0,0,7.58492e-06
45,csr,v1,1,0,0,7.63498e-06
46,csr,v1,1,0,0,7.63219e-06
47,csr,v1,1,0,0,7.61217e-06
48,csr,v1,1,0,0,7.60588e-06
49,csr,v1,1,0,0,7.61496e-06
50,csr,v1,1,0,0,7.66013e-06
51,hll,v1,1,1024,0,2.1473e-05
52,hll,v1,1,1024,0,2.20381e-05
53,hll,v1,1,1024,0,2.08979e-05
54,hll,v1,1,1024,0,2.09149e-05
55,hll,v1,1,1024,0,2.08721e-05
56,hll,v1,1,1024,0,2.0958e-05
57,hll,v1,1,1024,0,2.09061e-05
58,hll,v1,1,1024,0,2.09399e-05
59,hll,v1,1,1024,0,2.08691e-05
60,hll,v1,1,1024,0,2.0999e-05
61,hll,v1,1,1024,0,2.08518e-05
62,hll,v1,1,1024,0,2.08989e-05
63,hll,v1,1,1024,0,2.0897e-05
64,hll,v1,1,1024,0,2.0829e-05
65,hll,v1,1,1024,0,2.08141e-05
66,hll,v1,1,1024,0,2.0962e-05
67,hll,v1,1,1024,0,2.09431e-05
68,hll,v1,1,1024,0,2.08521e-05
69,hll,v1,1,1024,0,2.0897e-05
70,hll,v1,1,1024,0,2.0826e-05
71,hll,v1,1,1024,0,2.0866e-05
72,hll,v1,1,1024,0,2.0965e-05
73,hll,v1,1,1024,0,2.0874e-05
74,hll,v1,1,1024,0,2.08761e-05
75,hll,v1,1,1024,0,2.09131e-05
76,hll,v1,1,1024,0,2.0891e-05
77,hll,v1,1,1024,0,2.09031e-05
78,hll,v1,1,1024,0,2.09429e-05
79,hll,v1,1,1024,0,2.08758e-05
80,hll,v1,1,1024,0,2.0856e-05
81,hll,v1,1,1024,0,2.08921e-05
82,hll,v1,1,1024,0,2.08912e-05
83,hll,v1,1,1024,0,2.085e-05
84,hll,v1,1,1024,0,2.0921e-05
85,hll,v1,1,1024,0,2.0883e-05
86,hll,v1,1,1024,0,2.08539e-05
87,hll,v1,1,1024,0,2.08921e-05
88,hll,v1,1,1024,0,2.09019e-05
89,hll,v1,1,1024,0,2.09319e-05
90,hll,v1,1,1024,0,2.08861e-05
91,hll,v1,1,1024,0,2.09699e-05
92,hll,v1,1,1024,0,2.09429e-05
93,hll,v1,1,1024,0,2.4379e-05
94,hll,v1,1,1024,0,2.08828e-05
95,hll,v1,1,1024,0,2.09161e-05
96,hll,v1,1,1024,0,2.09908e-05
97,hll,v1,1,1024,0,2.0894e-05
98,hll,v1,1,1024,0,2.08761e-05
99,hll,v1,1,1024,0,2.09049e-05
100,hll,v1,1,1024,0,2.08421e-05
