id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,1,0.191759
2,csr,v1,1,0,1,0.192372
3,csr,v1,1,0,1,0.193898
4,csr,v1,1,0,1,0.192825
5,csr,v1,1,0,1,0.19299
6,csr,v1,1,0,1,0.19204
7,csr,v1,1,0,1,0.192191
8,csr,v1,1,0,1,0.192312
9,csr,v1,1,0,1,0.193933
10,csr,v1,1,0,1,0.193228
11,csr,v1,1,0,1,0.194951
12,csr,v1,1,0,1,0.192004
13,csr,v1,1,0,1,0.192098
14,csr,v1,1,0,1,0.192582
15,csr,v1,1,0,1,0.19263
16,csr,v1,1,0,1,0.194639
17,csr,v1,1,0,1,0.194942
18,csr,v1,1,0,1,0.194885
19,csr,v1,1,0,1,0.193277
20,csr,v1,1,0,1,0.194181
21,csr,v1,1,0,1,0.193315
22,csr,v1,1,0,1,0.192853
23,csr,v1,1,0,1,0.194279
24,csr,v1,1,0,1,0.192725
25,csr,v1,1,0,1,0.193321
26,csr,v1,1,0,1,0.192942
27,csr,v1,1,0,1,0.191775
28,csr,v1,1,0,1,0.191974
29,csr,v1,1,0,1,0.192497
30,csr,v1,1,0,1,0.190769
31,csr,v1,1,0,1,0.190898
32,csr,v1,1,0,1,0.190963
33,csr,v1,1,0,1,0.19075
34,csr,v1,1,0,1,0.191408
35,csr,v1,1,0,1,0.190583
36,csr,v1,1,0,1,0.192934
37,csr,v1,1,0,1,0.19366
38,csr,v1,1,0,1,0.192202
39,csr,v1,1,0,1,0.192444
40,csr,v1,1,0,1,0.19106
41,csr,v1,1,0,1,0.191354
42,csr,v1,1,0,1,0.191992
43,csr,v1,1,0,1,0.190371
44,csr,v1,1,0,1,0.190948
45,csr,v1,1,0,1,0.1912
46,csr,v1,1,0,1,0.190659
47,csr,v1,1,0,1,0.190646
48,csr,v1,1,0,1,0.192545
49,csr,v1,1,0,1,0.190202
50,csr,v1,1,0,1,0.192312
51,csr,v1,1,0,2,0.12847
52,csr,v1,1,0,2,0.123259
53,csr,v1,1,0,2,0.1235
54,csr,v1,1,0,2,0.12548
55,csr,v1,1,0,2,0.123309
56,csr,v1,1,0,2,0.123054
57,csr,v1,1,0,2,0.122964
58,csr,v1,1,0,2,0.123125
59,csr,v1,1,0,2,0.122675
60,csr,v1,1,0,2,0.122917
61,csr,v1,1,0,2,0.124569
62,csr,v1,1,0,2,0.12359
63,csr,v1,1,0,2,0.124223
64,csr,v1,1,0,2,0.122887
65,csr,v1,1,0,2,0.125342
66,csr,v1,1,0,2,0.125559
67,csr,v1,1,0,2,0.123085
68,csr,v1,1,0,2,0.125197
69,csr,v1,1,0,2,0.12315
70,csr,v1,1,0,2,0.12385
71,csr,v1,1,0,2,0.123016
72,csr,v1,1,0,2,0.122937
73,csr,v1,1,0,2,0.122984
74,csr,v1,1,0,2,0.125698
75,csr,v1,1,0,2,0.125154
76,csr,v1,1,0,2,0.125158
77,csr,v1,1,0,2,0.125936
78,csr,v1,1,0,2,0.127885
79,csr,v1,1,0,2,0.122708
80,csr,v1,1,0,2,0.122809
81,csr,v1,1,0,2,0.123932
82,csr,v1,1,0,2,0.122777
83,csr,v1,1,0,2,0.126367
84,csr,v1,1,0,2,0.122836
85,csr,v1,1,0,2,0.123921
86,csr,v1,1,0,2,0.122832
87,csr,v1,1,0,2,0.122131
88,csr,v1,1,0,2,0.124442
89,csr,v1,1,0,2,0.122685
90,csr,v1,1,0,2,0.122859
91,csr,v1,1,0,2,0.122476
92,csr,v1,1,0,2,0.122818
93,csr,v1,1,0,2,0.125577
94,csr,v1,1,0,2,0.122994
95,csr,v1,1,0,2,0.125371
96,csr,v1,1,0,2,0.122539
97,csr,v1,1,0,2,0.122866
98,csr,v1,1,0,2,0.122512
99,csr,v1,1,0,2,0.122905
100,csr,v1,1,0,2,0.123355
101,csr,v1,1,0,3,0.0954448
102,csr,v1,1,0,3,0.0870108
103,csr,v1,1,0,3,0.088389
104,csr,v1,1,0,3,0.0884743
105,csr,v1,1,0,3,0.087536
106,csr,v1,1,0,3,0.0872341
107,csr,v1,1,0,3,0.087113
108,csr,v1,1,0,3,0.0874558
109,csr,v1,1,0,3,0.0872286
110,csr,v1,1,0,3,0.0892631
111,csr,v1,1,0,3,0.0866925
112,csr,v1,1,0,3,0.0884339
113,csr,v1,1,0,3,0.0879636
114,csr,v1,1,0,3,0.0875449
115,csr,v1,1,0,3,0.0872555
116,csr,v1,1,0,3,0.0872161
117,csr,v1,1,0,3,0.0873175
118,csr,v1,1,0,3,0.0869334
119,csr,v1,1,0,3,0.0868934
120,csr,v1,1,0,3,0.0869389
121,csr,v1,1,0,3,0.0869333
122,csr,v1,1,0,3,0.0869329
123,csr,v1,1,0,3,0.0895343
124,csr,v1,1,0,3,0.0883243
125,csr,v1,1,0,3,0.0870314
126,csr,v1,1,0,3,0.0872188
127,csr,v1,1,0,3,0.0898579
128,csr,v1,1,0,3,0.0871066
129,csr,v1,1,0,3,0.0870587
130,csr,v1,1,0,3,0.0871893
131,csr,v1,1,0,3,0.0889933
132,csr,v1,1,0,3,0.0870871
133,csr,v1,1,0,3,0.0870746
134,csr,v1,1,0,3,0.0868399
135,csr,v1,1,0,3,0.0873108
136,csr,v1,1,0,3,0.0874358
137,csr,v1,1,0,3,0.0872813
138,csr,v1,1,0,3,0.0872828
139,csr,v1,1,0,3,0.0896116
140,csr,v1,1,0,3,0.0894594
141,csr,v1,1,0,3,0.0892216
142,csr,v1,1,0,3,0.0881117
143,csr,v1,1,0,3,0.0874403
144,csr,v1,1,0,3,0.089727
145,csr,v1,1,0,3,0.08814
146,csr,v1,1,0,3,0.086852
147,csr,v1,1,0,3,0.0870778
148,csr,v1,1,0,3,0.0871643
149,csr,v1,1,0,3,0.0869476
150,csr,v1,1,0,3,0.0869218
151,csr,v1,1,0,4,0.0800371
152,csr,v1,1,0,4,0.0713765
153,csr,v1,1,0,4,0.0714113
