id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,1,0.0057313
2,csr,v1,1,0,1,0.00570752
3,csr,v1,1,0,1,0.00566128
4,csr,v1,1,0,1,0.00570484
5,csr,v1,1,0,1,0.00569395
6,csr,v1,1,0,1,0.00567683
7,csr,v1,1,0,1,0.00579294
8,csr,v1,1,0,1,0.00583447
9,csr,v1,1,0,1,0.00584531
10,csr,v1,1,0,1,0.00567661
11,csr,v1,1,0,1,0.00571971
12,csr,v1,1,0,1,0.0056667
13,csr,v1,1,0,1,0.00572814
14,csr,v1,1,0,1,0.00566562
15,csr,v1,1,0,1,0.00571219
16,csr,v1,1,0,1,0.00573828
17,csr,v1,1,0,1,0.0057066
18,csr,v1,1,0,1,0.0057173
19,csr,v1,1,0,1,0.00581615
20,csr,v1,1,0,1,0.0056949
21,csr,v1,1,0,1,0.00572925
22,csr,v1,1,0,1,0.00572818
23,csr,v1,1,0,1,0.00568173
24,csr,v1,1,0,1,0.0057071
25,csr,v1,1,0,1,0.00576021
26,csr,v1,1,0,1,0.00568389
27,csr,v1,1,0,1,0.00571968
28,csr,v1,1,0,1,0.00566842
29,csr,v1,1,0,1,0.00571299
30,csr,v1,1,0,1,0.00573794
31,csr,v1,1,0,1,0.00574395
32,csr,v1,1,0,1,0.00567042
33,csr,v1,1,0,1,0.00582007
34,csr,v1,1,0,1,0.00574047
35,csr,v1,1,0,1,0.005716
36,csr,v1,1,0,1,0.00572497
37,csr,v1,1,0,1,0.00573615
38,csr,v1,1,0,1,0.00574265
39,csr,v1,1,0,1,0.00570941
40,csr,v1,1,0,1,0.00574681
41,csr,v1,1,0,1,0.00568582
42,csr,v1,1,0,1,0.00572409
43,csr,v1,1,0,1,0.00569075
44,csr,v1,1,0,1,0.00570653
45,csr,v1,1,0,1,0.00581684
46,csr,v1,1,0,1,0.00588563
47,csr,v1,1,0,1,0.00575013
48,csr,v1,1,0,1,0.00575582
49,csr,v1,1,0,1,0.0056691
50,csr,v1,1,0,1,0.00572087
51,csr,v1,1,0,2,0.00339317
52,csr,v1,1,0,2,0.00306484
53,csr,v1,1,0,2,0.00297111
54,csr,v1,1,0,2,0.00300315
55,csr,v1,1,0,2,0.00303202
56,csr,v1,1,0,2,0.00300363
57,csr,v1,1,0,2,0.00299486
58,csr,v1,1,0,2,0.00299424
59,csr,v1,1,0,2,0.00301213
60,csr,v1,1,0,2,0.00303116
61,csr,v1,1,0,2,0.00305531
62,csr,v1,1,0,2,0.00302528
63,csr,v1,1,0,2,0.00300915
64,csr,v1,1,0,2,0.00302679
65,csr,v1,1,0,2,0.00302658
66,csr,v1,1,0,2,0.00302464
67,csr,v1,1,0,2,0.0029887
68,csr,v1,1,0,2,0.00299234
69,csr,v1,1,0,2,0.00300928
70,csr,v1,1,0,2,0.00301463
71,csr,v1,1,0,2,0.00299973
72,csr,v1,1,0,2,0.00301743
73,csr,v1,1,0,2,0.00298668
74,csr,v1,1,0,2,0.00297048
75,csr,v1,1,0,2,0.00308001
76,csr,v1,1,0,2,0.0031477
77,csr,v1,1,0,2,0.00309849
78,csr,v1,1,0,2,0.00311566
79,csr,v1,1,0,2,0.00308755
80,csr,v1,1,0,2,0.00310274
81,csr,v1,1,0,2,0.00303167
82,csr,v1,1,0,2,0.00302336
83,csr,v1,1,0,2,0.00304466
84,csr,v1,1,0,2,0.00306549
85,csr,v1,1,0,2,0.0030393
86,csr,v1,1,0,2,0.00302375
87,csr,v1,1,0,2,0.00304015
88,csr,v1,1,0,2,0.00312548
89,csr,v1,1,0,2,0.00301743
90,csr,v1,1,0,2,0.00305865
91,csr,v1,1,0,2,0.0030566
92,csr,v1,1,0,2,0.00302519
93,csr,v1,1,0,2,0.00306755
94,csr,v1,1,0,2,0.00312584
95,csr,v1,1,0,2,0.00313541
96,csr,v1,1,0,2,0.00314252
97,csr,v1,1,0,2,0.00316891
98,csr,v1,1,0,2,0.00311673
99,csr,v1,1,0,2,0.00310657
100,csr,v1,1,0,2,0.00308713
101,csr,v1,1,0,3,0.00228422
102,csr,v1,1,0,3,0.00210087
103,csr,v1,1,0,3,0.00211135
104,csr,v1,1,0,3,0.00211834
105,csr,v1,1,0,3,0.00207636
106,csr,v1,1,0,3,0.00211246
107,csr,v1,1,0,3,0.00210882
108,csr,v1,1,0,3,0.00210767
109,csr,v1,1,0,3,0.00210925
110,csr,v1,1,0,3,0.00207696
111,csr,v1,1,0,3,0.0020873
112,csr,v1,1,0,3,0.00211991
113,csr,v1,1,0,3,0.00211005
114,csr,v1,1,0,3,0.00211511
