id,format,variant,is_fp64,hack_size,cpu_mt_nthreads,time_it_took
1,csr,v1,1,0,0,0.00109253
2,csr,v1,1,0,0,0.00108686
3,csr,v1,1,0,0,0.00105308
4,csr,v1,1,0,0,0.00104011
5,csr,v1,1,0,0,0.00102908
6,csr,v1,1,0,0,0.00102498
7,csr,v1,1,0,0,0.00102446
8,csr,v1,1,0,0,0.00102457
9,csr,v1,1,0,0,0.00102564
10,csr,v1,1,0,0,0.0010299
11,csr,v1,1,0,0,0.00102887
12,csr,v1,1,0,0,0.00102484
13,csr,v1,1,0,0,0.00101989
14,csr,v1,1,0,0,0.00102419
15,csr,v1,1,0,0,0.00102751
16,csr,v1,1,0,0,0.00102396
17,csr,v1,1,0,0,0.00103048
18,csr,v1,1,0,0,0.00102824
19,csr,v1,1,0,0,0.00101217
20,csr,v1,1,0,0,0.00101206
21,csr,v1,1,0,0,0.00101302
22,csr,v1,1,0,0,0.00101747
23,csr,v1,1,0,0,0.00102331
24,csr,v1,1,0,0,0.00101694
25,csr,v1,1,0,0,0.00102244
26,csr,v1,1,0,0,0.0010218
27,csr,v1,1,0,0,0.00102134
28,csr,v1,1,0,0,0.00102242
29,csr,v1,1,0,0,0.00102468
30,csr,v1,1,0,0,0.00102987
31,csr,v1,1,0,0,0.00103066
32,csr,v1,1,0,0,0.00102087
33,csr,v1,1,0,0,0.00103306
34,csr,v1,1,0,0,0.00101371
35,csr,v1,1,0,0,0.00101935
36,csr,v1,1,0,0,0.00101538
37,csr,v1,1,0,0,0.00101539
38,csr,v1,1,0,0,0.0010206
39,csr,v1,1,0,0,0.00102332
40,csr,v1,1,0,0,0.0010252
41,csr,v1,1,0,0,0.0010199
42,csr,v1,1,0,0,0.00102103
43,csr,v1,1,0,0,0.00102922
44,csr,v1,1,0,0,0.00102751
45,csr,v1,1,0,0,0.00102956
46,csr,v1,1,0,0,0.00102581
47,csr,v1,1,0,0,0.00102838
48,csr,v1,1,0,0,0.0010275
49,csr,v1,1,0,0,0.00100579
50,csr,v1,1,0,0,0.00101493
51,hll,v1,1,1024,0,0.178613
52,hll,v1,1,1024,0,0.178511
53,hll,v1,1,1024,0,0.178159
54,hll,v1,1,1024,0,0.177597
55,hll,v1,1,1024,0,0.177513
56,hll,v1,1,1024,0,0.184747
57,hll,v1,1,1024,0,0.176591
58,hll,v1,1,1024,0,0.179966
59,hll,v1,1,1024,0,0.17792
60,hll,v1,1,1024,0,0.178665
61,hll,v1,1,1024,0,0.17734
62,hll,v1,1,1024,0,0.177705
63,hll,v1,1,1024,0,0.177671
64,hll,v1,1,1024,0,0.179211
65,hll,v1,1,1024,0,0.182132
66,hll,v1,1,1024,0,0.180351
67,hll,v1,1,1024,0,0.179147
68,hll,v1,1,1024,0,0.178828
69,hll,v1,1,1024,0,0.178237
70,hll,v1,1,1024,0,0.17772
71,hll,v1,1,1024,0,0.178802
72,hll,v1,1,1024,0,0.178732
73,hll,v1,1,1024,0,0.177385
74,hll,v1,1,1024,0,0.177352
75,hll,v1,1,1024,0,0.178208
76,hll,v1,1,1024,0,0.179552
77,hll,v1,1,1024,0,0.177564
78,hll,v1,1,1024,0,0.179792
79,hll,v1,1,1024,0,0.17795
80,hll,v1,1,1024,0,0.178721
81,hll,v1,1,1024,0,0.178434
82,hll,v1,1,1024,0,0.176573
83,hll,v1,1,1024,0,0.177095
84,hll,v1,1,1024,0,0.178517
85,hll,v1,1,1024,0,0.178406
86,hll,v1,1,1024,0,0.179487
87,hll,v1,1,1024,0,0.180765
88,hll,v1,1,1024,0,0.179897
89,hll,v1,1,1024,0,0.178865
90,hll,v1,1,1024,0,0.179237
91,hll,v1,1,1024,0,0.178688
92,hll,v1,1,1024,0,0.178682
93,hll,v1,1,1024,0,0.175763
94,hll,v1,1,1024,0,0.17793
95,hll,v1,1,1024,0,0.177042
96,hll,v1,1,1024,0,0.177212
97,hll,v1,1,1024,0,0.178389
98,hll,v1,1,1024,0,0.178289
99,hll,v1,1,1024,0,0.176109
100,hll,v1,1,1024,0,0.178887
